title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
엑스맨: 다크 피닉스,"액션, 모험, SF",미국,114분,2019 .06.05 개봉,사이먼 킨버그,"제임스 맥어보이(찰스 자비에 / 프로페서 X), 마이클 패스벤더(에릭 랜셔 / 매그니토), 제니퍼 로렌스(레이븐 다크홈 / 미스틱)",12세 관람가,"어린 시절 비극적 교통사고로 자신의 능력을 알게 된 진 그레이는
 자비에 영재학교에서 새로운 가족을 맞이하게 된다.
 엄청난 잠재적 능력을 지닌 그녀는 엑스맨으로 성장해 우주에서 구조 임무를 수행하던 중
 목숨을 잃을 뻔한 사고를 겪는다. 예기치 못한 사고 이후 폭주하는 힘과
 억눌려왔던 어둠에 눈을 뜨게 된 진 그레이는 엑스맨의 가장 강력하고 파괴적인 적,
 다크 피닉스로 변하게 된다. 프로페서 X는 물론 매그니토까지 능가하는 두려운 존재가 된 그녀 앞에
 힘을 이용하려는 미스터리한 외계 존재가 나타나 그녀를 뒤흔들고,
 지금까지 엑스맨이 이뤄온 모든 것들이 무너지는 가운데
 엑스맨은 사랑하는 친구이자 가장 강력한 적이 된 다크 피닉스와 맞서야 하는데…",https://movie-phinf.pstatic.net/20190603_273/1559540193462sgsr5_JPEG/movie_image.jpg?type=m203_290_2
엑시트,"액션, 코미디",한국,103분,2019 .07.31 개봉,이상근,"조정석(용남), 윤아(의주)",12세 관람가,"대학교 산악 동아리 에이스 출신이지만
 졸업 후 몇 년째 취업 실패로 눈칫밥만 먹는 용남은
 온 가족이 참석한 어머니의 칠순 잔치에서
 연회장 직원으로 취업한 동아리 후배 의주를 만난다
 어색한 재회도 잠시, 칠순 잔치가 무르익던 중
 의문의 연기가 빌딩에서 피어 오르며
 피할 새도 없이 순식간에 도심 전체는 유독가스로 뒤덮여 일대혼란에 휩싸이게 된다.
 용남과 의주는 산악 동아리 시절 쌓아 뒀던 모든 체력과 스킬을 동원해
 탈출을 향한 기지를 발휘하기 시작하는데…",https://movie-phinf.pstatic.net/20190724_161/1563931152464tk11A_JPEG/movie_image.jpg?type=m203_290_2
엔젤 오브 마인,"드라마, 스릴러",미국,98분,2019 .10.30 개봉,킴 파란트,"누미 라파스(리지), 이본느 스트라호브스키(클레어), 루크 에반스(마이크)",15세 관람가,"7년 전 사고로 죽은 아이에 대한 그리움으로
 일, 가족 그리고 자기 자신마저도 돌보지 않고 살아온 ‘리지’.
 
 어느 날, 우연히 ‘롤라’를 마주친 뒤
 사고로 잃은 자신의 아이라 확신하며 ‘롤라’를 향한 광기 어린 집착을 보인다.
 
 그런 ‘리지’로부터 ‘롤라’를 지켜야 하는 ‘롤라’의 엄마 ‘클레어’.
 평탄했던 그녀의 일상은 아이를 지키기 위해 조금씩 균열이 가며 무너지기 시작한다.",https://movie-phinf.pstatic.net/20191011_108/1570785034079WXwBY_JPEG/movie_image.jpg?type=m203_290_2
엔젤 해즈 폴른,"액션, 스릴러",미국,121분,2019 .11.13 개봉,릭 로먼 워,"제라드 버틀러(마이크 배닝), 모건 프리먼(트럼불 대통령)",15세 관람가,"비밀 경호국 최고 요원 ‘배닝’(제라드 버틀러)의 임무수행 중
 '트럼불' 대통령(모건 프리먼)을 향한 의문의 사상 최대 규모의 드론 테러가 발생한다.
 최악의 드론 테러 사건 후 '배닝'은 대통령 암살사건의 테러범으로 지목되고
 국가 영웅은 한순간에 일급 수배자가 되어 FBI에게 쫓기게 되는데...
 
 표적이 된 그가 다시 움직인다!
 숨막히는 추격! 모두가 그를 쫓는다!",https://movie-phinf.pstatic.net/20191113_233/1573623877830zX5e9_JPEG/movie_image.jpg?type=m203_290_2
엔젤페이스,드라마,프랑스,110분,2019 .03.14 개봉,바네사 필류,"마리옹 꼬띠아르(마를렌), 앨라인 악소이-에테익스(엘리), 알반 레누아(훌리오)",15세 관람가,"난 바닷속에 살아
 바깥 세상을 보고 싶어
 아름다운 영혼을 갖고 싶어
 땅 위와 하늘의 기쁨도 갖고 싶어
 
 난 엄마랑 단둘이 바닷가 근처에 살아요.
 나한텐 엄마 뿐인데, 우리 엄마는 늘 슬퍼 보여요.
 혼자 술을 마시고 울기도 해요.
 그래도 난 엄마가 세상에서 제일 예쁜 거 같아요.
 나도 엄마처럼 예뻐지고 싶어서 화장도 하고, 가끔은 엄마 따라 파티에도 가요.
 어느 날, 함께 파티에 갔는데 엄마가 어떤 남자를 따라가서 그 이후로 돌아오지 않아요.
 엄마는 날 버린 걸까요?
 
 나 혼자 두지 마요. 혼자 있기 싫어...",https://movie-phinf.pstatic.net/20190214_140/15501067568024cxzW_JPEG/movie_image.jpg?type=m203_290_2
엘♥디케이 러브 하우스,멜로/로맨스,일본,107분,2019 .11.29 개봉,카와무라 타이스케,"카미시라이시 모네, 스기노 요스케, 요코하마 류세이",12세 관람가,"우연히 함께 살게 된 평범한 고등학생 ‘아오이’와 같은 학교 꽃미남 왕자님 ‘슈세이’.
 좌충우돌 룸메이트 생활은 어느새 두 사람의 비밀 연애로 변해간다.
 
 어느 날 , 갑자기 등장한 슈세이의 사촌 레온은 슈세이와의 내기를 위해 두 사람의 러브 하우스에서 동거하기 시작하는데…
 세 남녀의 기상천외한 한 지붕 아래 아슬아슬 동거가 펼쳐진다!",https://movie-phinf.pstatic.net/20191119_145/1574126898024rHb69_JPEG/movie_image.jpg?type=m203_290_2
엘프:사탄의 인형,공포,미국,91분,2019 .07.04 개봉,저스틴 프라이스,"나타시아 할라비(빅토리아), 가브리엘 밀러(닉)",12세 관람가,"닉은 크리스마스 이브에 있었던 사건 때문에 커다란 트라우마를 안고 살아가고 있다.
 고향을 떠나 살던 닉은 약손녀 빅토리아와 결혼을 앞두고 할아버지가 하시던 장난감 가게에 찾아가게 된다.
 오래 방치된 듯한 그곳에서 닉은 수상한 상자를 발견한다.
 상자를 열어본 닉은 섬?한 느낌의 엘프 인형과 '나쁜 아이들 명단'을 갖게 되는데...",https://movie-phinf.pstatic.net/20190620_254/15610129877819NLlG_JPEG/movie_image.jpg?type=m203_290_2
여대생들의은밀한아르바이트,멜로/로맨스,한국,71분,2019 .05.06 개봉,천성준,"유설영, 세희, 상두",청소년 관람불가,"특집 기사를 작성하고 있는 기자. 섹시하고 기상천외한 알바를 하고 있는 여대생들을 찾아가 그들의 이야기를 들어본다.첫 번째 섹시 알바는 ‘성인용품 리뷰 알바’.알바생 박선미는 성인용품 직접 체험해보고 장단점 및 개선사항 등을 작성하는 알바, 두 번째 섹시 알바는 헤어 모델 알바다 그것도 여성의 은밀한 아랫부분의 헤어 모델 알바를 하고 있는 아름씨는 가끔 헤어 디자이너의 섹스파트너가 되어주기도 한다. 세 번째 섹시 알바는 몸이 불편한 분들의 성적 욕구를 해소해주는 ‘장애인 성 봉사’ 알바다.일본에선 화이트 핸드로 불리고 있는 장애인 성 봉사 알바를 하고 있는 설영 씨는 자신이 하는 일에 보람을 느끼며 열심히 일하고 있다. 네 번째 섹시 알바는 섹스 개인 교습 보조 알바 은빛씨는 학생들 앞에서 강사의 손길에 몸을 맡겨져 수강생들에게 여자의 몸이 어떻게 반응 하는지를 몸소 보여주는 살아있는 교보재 역할을 한다. 마지막 다섯 번째 섹시 알바는 비뇨기과 간호사 보조 알바다 미숙씨는 비뇨기과에서 정액 검사를 받으러 온 환자들이 정액 체취를 원활하게 할 수 있게 도와주는 일을 하고 있다. 환자를 돕는다는 생각으로 일하는 미숙씨는 오늘도 보람찬 하루를 보낸다. 기자는 향후엔 어떤 색다른 섹시 여대생들의 알바가 나올지 기대를 하게 되는데.",https://movie-phinf.pstatic.net/20190411_202/1554958410424lqkO0_JPEG/movie_image.jpg?type=m203_290_2
여배우들의 티타임,다큐멘터리,영국,83분,2019 .10.10 개봉,로저 미첼,"주디 덴치(본인), 매기 스미스(본인), 에일린 앗킨스(본인)",12세 관람가,"Q. 젊은 시절의 나에게 해주고 싶은 말이 있다면요?
 
 A. 조안 플로라이트
 내가 나중에서야 관심 갖게 된 것들을
 더 일찍 시작하라고 말해주고 싶어
 
 A. 에일린 앗킨스
 난 성질 좀 죽이라고 충고할 거야
 
 A. 매기 스미스
 아마 충고 따윈 안 들을 테지만
 그래도 굳이 찾자면 의심을 거두라고 말해주고 싶네
 
 A. 주디 덴치
 사랑에 쉽게 빠지지 말라고 말해줄 거야
 너무 한심하잖아",https://movie-phinf.pstatic.net/20190920_48/1568951692531n2Njr_JPEG/movie_image.jpg?type=m203_290_2
여수 밤바다,"드라마, 코미디",한국,115분,2019 .10.10 개봉,정형석,"정형석(지석), 이지연, 이호연",15세 관람가,"서울에서 공연 연출가로 활동 중인 ‘지석’,
 친구와 함께 제작했던 작품이 망하자
 빚쟁이들을 피해 여수로 즉흥 여행을 떠난다.
 머리도 식힐 겸 여수를 둘러보던 ‘지석’은
 해양 공원에서 눈에 띄는 여인을 발견하고,
 우연히 그녀가 운영하는 카페를 방문하게 된다.
 작가를 꿈꾸는 ‘미희’에게 글선생이 되어주겠다고 약속한 그는
 그녀를 사모하는 ‘동곤’과 은근한 기싸움을 시작하는데…",https://movie-phinf.pstatic.net/20190920_213/1568967266236IOceU_JPEG/movie_image.jpg?type=m203_290_2
열두 번째 용의자,"미스터리, 스릴러",한국,102분,2019 .10.10 개봉,고명성,"김상경(김기채), 허성태(노석현), 박선영(장선화)",12세 관람가,"한국전쟁의 전운이 채 가시지 않은 1953년 가을 밤,
 남산에서 유명 시인 ‘백두환’이 살해당했다.
 다음날, 그가 자주 출몰하던 ‘오리엔타르 다방’에
 사건수사관 ‘김기채’가 들이닥치고,
 다방 안 모든 이들을 용의자로 지목하는데…
 
 점차 밝혀지는 살인사건의 진실, 누가 진짜 범인인가?",https://movie-phinf.pstatic.net/20190923_127/1569227400030EY38u_JPEG/movie_image.jpg?type=m203_290_2
열여섯의 봄,드라마,중국,100분,2019 .11.07 개봉,바이슈에,"황야오(류즈페이), 순양(하오), 탕지아원(조)",12세 관람가,"열여섯 ‘류즈페이’(황야오)는 중국 본토에 있는 집에서 홍콩에 있는 고등학교까지 매일 국경을 넘나든다. 이번 크리스마스엔 하나뿐인 절친 ‘조’(탕지아원)와 인생의 첫눈을 보러 떠나기로 했다.
 
 우연히 ‘하오’(순양)가 속한 밀수조직과 함께 홍콩에서 중국으로 아이폰을 빼돌리는 류즈페이. 교복 차림에 평범한 학생으로 보이는 덕에 별다른 의심 없이 세관을 통과한다. 부족한 여행 경비를 마련하려 시작한 아르바이트가 그렇게 큰 위험이 따르는 일인지 그때는 알지 못했다.
 
 우리가 지나온 그 계절, 위태로운 경계를 넘나드는 미완의 청춘들!",https://movie-phinf.pstatic.net/20191014_80/1571029082586tX9Ch_JPEG/movie_image.jpg?type=m203_290_2
영하의 바람,드라마,한국,110분,2019 .11.14 개봉,김유리,"권한솔(19세 영하), 옥수분(19세 미진), 신동미(은숙)",12세 관람가,"혼자 버려진 12살, 혼자 남겨진 15살, 혼자 사라진 19살,
 언젠가는 자신에게도 따뜻한 바람이 불어오길 바라는 ‘영하’의 일기",https://movie-phinf.pstatic.net/20191022_142/1571718697856t1I2N_JPEG/movie_image.jpg?type=m203_290_2
영화로운 나날,"멜로/로맨스, 판타지, 드라마",한국,87분,2019 .12.12 개봉,이상덕,"조현철(영화), 김아현(아현), 전석호(석호)",12세 관람가,"보통의 ‘영화’가 특별한 ‘아현’을 떠난 날, 우연하고 기묘하게 누군가와 만나고 헤어지며 펼쳐지는 어쩐지 마법 같은 어드벤처 로맨스 FILM",https://movie-phinf.pstatic.net/20191204_178/1575441662995EW3ki_JPEG/movie_image.jpg?type=m203_290_2
옆집 친구 엄마,멜로/로맨스,한국,63분,2019 .08.06 개봉,김진수,미즈키 나오,청소년 관람불가,"남편이 외국으로 장기출장을 가고 회사원 아들 코스케와 사는 카에데. 그녀의 옆집으로 한 부부가 이사를 오게 된다. 발령을 받고 아내 아즈사와 함께 이사를 하게 된 아키라. 친구 코스케의 옆집으로 이사왔다는 것도 모른 채, 인사를 가는 아키라 부부. 회사에 출근해 카에데만 만나고 인사를 나눈다. 맞벌이 부부인 아키라와 아즈사. 아즈사는 낮, 아키라는 야간 일을 하고 있다. 평소 함께 집에 있는 시간이 거의 없는 두 사람은 점점 섹스리스 상태가 되어 간다. 남편이 외국으로 간 지 3년, 카에데 또한 점점 욕구가 쌓여 가던 중, 집에 무언가 고장 나 아키라를 부르고 그의 튼실한 몸을 보게 된 그녀. 작정하고 그를 유혹하고, 부부관계가 소원하던 아키라는 유혹에 넘어가고 만다.",https://movie-phinf.pstatic.net/20190816_167/1565921467601WyEfF_PNG/movie_image.jpg?type=m203_290_2
옆집누나의맛,멜로/로맨스,한국,93분,"2020 .03.11 재개봉, 2019 .12.27 개봉",천성준,"김새봄, 이여름, 박상우",청소년 관람불가,성일과 현정은 부부다. 섹스를 좋아하는 성일. 하지만 현정은 너무 집요한 성일의 섹스 요구에 질린다. 남편에 대한 불만을 선배와 통화하는 현정. 옆집 사는 민우가 밖에 나왔다가 우연히 듣는다. 평소 현정에 관심이 있던 민우는 우연을 가장해서 현정이 쓰레기 버리는 것을 도우주면서 자연스럽게 친해지는데. 현정의 호감을 얻은 민우는 섹스파트너 윤경에게 성일을 꼬셔 달라고 부탁한다. 윤경은 가스 점검원으로 가장해서 성일의 집을 찾아가 성일을 유혹해 꼬시는데 성공한다. 그 후 성일은 현정과 섹스를 하려하지만 현정의 섹스 거부로 욕구 불만이 된 성일은 윤경과 다시 만나 정사를 하던 중 현정에게 들켜 집에서 쫒겨나게 되는데...,https://movie-phinf.pstatic.net/20200302_76/15831360334705ckIU_JPEG/movie_image.jpg?type=m203_290_2
예수보다 낯선,코미디,한국,80분,2019 .04.04 개봉,여균동,"조복래(예수), 여균동(감독)",15세 관람가,"전작이 실패하며 위기에 처한 ‘감독’(여균동)은
 베스트셀러 ‘예수를 만나다’를 영화화하자는 제안을 받는다.
 예수가 나타나 누군가와 식사를 한다는 내용도 황당한데,
 자신이 진짜 ‘예수’(조복래)라 우기는 더 황당한 사람이 나타난다.
 감독은 자칭 예수와 함께 은퇴한 조폭, 발레파킹 남자, 스타배우 등
 영화를 찍기 위해 다양한 사람들을 만나게 되고
 그들로부터 예수에 관한 생각지 못한 이야기를 듣게 되는데...
 이 영화는 무사히 진행될 수 있을 것인가…!
 
 정체불명 두 남자의 대.환.장 예수파티!",https://movie-phinf.pstatic.net/20190314_121/1552526055967yAG6R_JPEG/movie_image.jpg?type=m203_290_2
예스터데이,드라마,영국,116분,2019 .09.18 개봉,대니 보일,"히메쉬 파텔(잭 말릭), 릴리 제임스(엘리 애플턴)",12세 관람가,"하루하루 힘겹게 음악을 하던 무명 뮤지션 잭. 모든 것을 포기하려던 순간, 전세계가 동시에 정전이 된다!
 다음 날 세상에선 비틀즈가 사라지고, 오직 잭만이 그들의 음악을 기억하게 된다.
 특별한 기회를 만난 잭은 세계적인 스타가 될 운명에 섰는데…",https://movie-phinf.pstatic.net/20190819_234/1566190581134B42VL_JPEG/movie_image.jpg?type=m203_290_2
"오늘, 우리",드라마,한국,104분,2019 .10.31 개봉,"조은지, 부은주, 송예진","정수지(지은), 송지혁(박민규), 이강녕(박민석)",12세 관람가,"사랑도 헤어짐도 어려운 지은,
 날 위한 하루를 원하는 민정,
 평범한 삶을 위해 고군분투하는 수진,
 이해할 수 없는 상황에 놓인 혜리와 민영까지..
 
 어제와 오늘, 그리고 내일을 살아가고 있는 우리들의 짧은 4가지 이야기",https://movie-phinf.pstatic.net/20191007_265/1570410249034OeXyA_JPEG/movie_image.jpg?type=m203_290_2
오늘도 위위,드라마,한국,70분,2019 .10.17 개봉,박범준,"선우선(썬엄마), 심형탁(행운이 목소리)",전체 관람가,"오늘도 평화로운 선우선과 열두 냥이의 썬하우스
 한가로운 시간을 보내던 냥이들에게
 생각만 해도 온몸이 떨리는 일이 발생하는데!?
 
 ""얘들아, 우리 모두 함께 여행 가볼까?""
 
 청천벽력 같은 엄마의 한 마디에
 처음으로 세상 밖 여행을 시작한 냥이들
 
 시원한 바람, 푸른 바다, 해질녘 들판까지
 모든 것이 새롭기만 한 냥이들의 운명은!?",https://movie-phinf.pstatic.net/20190917_28/1568700167448tSK3F_JPEG/movie_image.jpg?type=m203_290_2
