reviews,label
"강북구의 소중한 마제소바 전문점! 엄청 컸던 기대에 비해서는 조금 아쉬웠지만 그래도 괜찮았어요. 민찌는 다른 곳들보다 뭔가 좀 담백하고 덜 자극적인 느낌이랄까,, 면도 적당히 쫄깃쫄깃하고 맛있었어요. 조금 더 감칠맛이 있으면 좋을 것 같은 느낌! 근데 차슈가 너무 푸석하고 드라이해서 맛이 없고, 계란은 큼지막한 알끈까지 달아주셔서 괜히 아쉬웠어요. 알끈은 내가 떼서 먹으면 되니 차슈만 제발 바꿔주시길ㅜㅜ 오이메시호 주시는 밥이 수분감 없이 고슬고슬한게 참 좋았습니다.",22
"홀릭 밋업 ! 으로 다녀왔읍니다.
난생처음 먹어보는 마제소바에 비교대상이 없어
다소 머쓱한 리뷰일수 있으니 참고만 하시길..

손칼국수같은 쫄깃한면에 감칠맛나는 소스 맘에 들었음.
계란도 맛있었고 파가 가득 올라가서 식감도 좋았음.
차슈가 상온에 있다가 그냥 토치로 데워서 서빙되서
온도감도 별로고 많이 건조하고 질겨서 아쉬웠음 ㅠㅠ
잘라서 나왔으면 비쥬얼도 그렇고 훨씬 먹기 쉬웠을듯.

근데 차슈빼고는 양도 많고 처음 먹어보는 맛이라
다소 만족스런 식사였음.

같이 가셨던 홀릭분들이 여기 되게 덜 자극적이라고 해서
마제소바 입문에 탁월한 선택이었던것 같음. ^^",22
"쌍문동이 마제소바세권이 되다. 맛있다!
그치만 사이드메뉴도 해주셨으면 좋겠다.",22
"이 가겐 전에도 봤었는데 최근 야구소년님의 리뷰에서 보고 기회가 되면 한 번 들러봐야겠다 했었는데 대만오빠에서 대만식 돈까스 덮밥인 파이구판을 먹고 나오니 이미 배가 불렀지만 멀리 온 길에 한 군데 정도 더 들르고 싶어 향함.

가게는 이쪽 동네에서 좋아하는 가게인 이코이에서 가까웠고 가게 안으로 들어서니 카운터석으로만 이루어졌는데 제법 적당한 사이즈의 가게였고 키오스크로 주문하는 방식이어서 입구 근처의 키오스크에서 대표 메뉴인 마제소바를 주문함.

카운터 위엔 마제소바를 맛있게 먹는 방법과 다시마 식초나 후추, 시치미 같은 게 준비되어 있고 반찬으론 단무지가 보임.

점원분들은 일본 느낌으로 흰 색 유니폼들을 입고 있고 적당히 기다려 드디어 마제소바가 나왔는데 제법 볼륨감이 좋아 다 먹을 수 있을까 함.

계란 노른자를 터뜨리고 잘 뒤적여 비빈 후 젓가락으로 집어 맛을 보니 마제소바 전문점이어선지 도톰부들쫀득한 면발이나 양념의 밸런스가 제법 좋아 더 유명한 칸다소바나 멘야하나비보다 더 좋은 정도까진 아니더라도 지난번에 들렀었던 잠실 정라멘의 아부라소바는 말할 것도 없고 신논현역 근처 멘야시노기에서 맛봤었던 아부라소바보단 여러모로 확실히 낫게 느껴짐.

면을 적당히 반 정도를 먹고 난 후 다시마 식초를 뿌려 적당한 산미를 더해 배가 너무 부르지만 끝까지 면을 다 먹고 무식하게 오이메시까지도 부탁드려 남은 양념에 밥도 비벼 깨끗이 비우고 자리에서 일어나려는데 디저트라며 유자 셔벗을 내어주셔서 그것마저 깨끗이 비우고 돼지가 되어 힘겹게 자리에서 일어나 잘 먹었다고 인사를 드리고 가게를 나옴.

전체적으로 대만오빠에 들러 대만식 돈까스 덮밥인 파이구판을 맛있게 먹고 나와 멀리 온 길에 한 군데 더 들르고 싶어 여기 후타츠에 들러 마제소바를 맛봤는데 파이구판으로 이미 배가 차선지 아니면 파이구판이 워낙 맘에 들었어선지 대만오빠 만큼 만족스럽진 않았더라도 특히나 이쪽 동네엔 이런 마제소바 잔문점이 흔치 않은 걸 고려하면 준수했어서 맛있다로..",22
"전문적인 라멘집이 전무한 상권을 고려해선지. 어렵게 풀어내기 보다 누구에게나 마제소바를 쉽게 소개할 수 있는 가이드라인 같은 맛이었다. 어떤 면으로. 또 어떤 간으로 할까의 여러 질문들을. 대부분 쉽게 예상되는. 보편적인 기준에서 선택해 완성한듯 했다.

만약 기준점을 높게 설정하고 맛 본다면. 마제소바를 메인으로 내세운 다른 라멘집들에 비해 개성적인 매력이 조금 덜하고. 디테일도 조금 아쉽다 느낄수 있다. 하지만 간편하게 오고 갈수 있는 내 기준에선 괜찮은 곳이었다.",22
"감칠맛이 많이 나서 맛있어요. 새로 생겨서 가봤었는데 카운터석이 ㄷ자로 있고 오픈형 주방이라 음식 나오기 전에 요리하는걸 보는 재미도 있어요.
혼자 술 마시기도 좋을거 같아 자주 갈것 같아요.",22
"성공적인 재방문입니다.
맛은 언제나 중독적인 맛
자극적이지 않고 맛있어요
면이 찹쌀같이 쫀득거려서 좋아요
밥도 잘지어야 비빔밥이 맛있듯이 면이 중요한가봐요
금요일이라 북적거리는 느낌이 좋았습니다.",22
"너무너무너무 좋은 이 곳. 쌍문역 신상맛집!
신중하게 두 번 방문하고 집중해서 쓰는 이 리뷰.
쌍문역에 마제소바집이 생겼다. 이것만으로도 놀랄 일.
너무 배고픈 혼밥꼬마는 한끼 식사 그럭저럭 괜찮은 곳을 찾다가 후타츠로 들어왔다.
원래 기대하지 않고 방문했는데, 큰 만족을 하게 되면 신이 나는 이 기분~

가게 내부는 ㄷ자 형태로 그래도 15명 내외로 앉을 수 있는 작지 않은 다찌형태였다. 키오스크를 통해 주문을 했다.
메뉴는 하나, 마제소바. 마제소바에 차슈를 넣은 메뉴를 고르고 혼자 앉을만한 가장자리를 찾아 앉았다.

첫 방문에서 좋았던 것은 내부에서 직원들이 집중하고 있는 그 분위기였다.
사람이 가득하지 않은 상태에서도 무언가 계속해서 집중하고 서로 계속해서 주문을 소통하고 있는 모습이 마치 스포츠 경기처럼 느껴졌다. 무언가 기분 좋은 긴장 상태의 직원들의 텐션이 좋았다.

물컵과 작은 집게를 주는데, 개인 집게로 단무지를 덜어서 먹을 수 있다. 위생적으로 소소한 부분이비만 아주 마음에 드는 부분이었다.

마제소바가 나왔다.
쪽파(소파)부터 마늘, 다진고기, 노른자, 김 등등 뭐하나 빠짐없이 우리가 좋아하는 마제소바 맛집들처럼 꼼꼼히 가득채워져서 나온다.
토치로 그을린 차슈는 살짝 건조한 상태지만 불맛이 느껴져서 매력적이다. 이 부분은 두번째 방문에서도 비슷한 식감이었다. 이 약간의 건조함은 나쁘지는 않지만 조금만 더 촉촉했다면 좋을 것 같다.

살짝 다른 마제소바 맛집보다 시큼한 맛이 조금 더 느껴져서 첫방문때는 면만 먹고 끝났는데, 두번째때는 남은 다진고기와 소스들을 남김없이 차슈로 쓸어먹고 있는 나를 발견했다.
쌍문역 하면 이제 후타츠가 대표하는 가게가 될 것 같다.

쌍문역에서 처음으로, 한번 먹고 또 다음날 생각나는 곳!
계속해서 지금의 집중력과 텐션으로 번창하셨으면 좋겠다
물론, 내가 갈땐 웨이팅이 없었으면 좋겠다^_^ㅎㅎ",22
"진짜 맛있어요
은은하게 중독성 강해서 매주가게됨.. 3번째 방문",22
"쌍문역에 새로 생긴 마제소바 전문점. 혜화까지는 가야 먹을 수 있는 마제소바를 이제 집 근처에서 먹을 수 있다.

오픈한지 일주일도 안 된 신생 업장인데, 직원 분들도 여럿 계시고 다들 유니폼도 갖춰 입으신게 각이 잡혀있는 느낌이었다. 메뉴는 마제소바 단일인데, 타마고와 차슈를 올리냐 마냐를 고를 수 있다. 첫방문이니 풀토핑으로 주문.

적당히 기다리니 음식을 받아들 수 있었다. 잘 비벼서 먹어보니, 상당히 준수한 마제소바이다. 민찌 양이 꽤 많은데, 고소하게 씹혔고 타래와 어분의 감칠맛도 잘 느껴진다. 그리고 좀 마일드한 편이다. 인스타에서도 봤는데 염도를 좀 낮추셨다고 해서, 매니아라면 좀 짜게 해달라고 부탁을 드리는게 좋겠다. 타마고는 간이 잘 배어있는 느낌은 아니라 아쉬웠고 차슈는 질기지 않고 좋았으나 다음엔 그냥 기본 마제소바를 먹을 것 같다. 적당히 먹고 다시마식초를 뿌리면 산미가 채워지면서 맛이 더 꽉 차는 느낌.!

면을 다 먹으면 오이메시를 외치자. 적당량의 밥을 제공해주시는데 잘 비벼서 먹으면 꿀맛. 그리고 후식으로 유자 샤벳을 내어주시는데 이게 꽤 괜찮았다.

적당히 준수한 마제소바라 멀리서 찾아올 것 까지는 없을 것 같지만 노도강 주민에게는 꽤나 큰 희소식일듯.",22
"22-177
우동 맛집을 검색하면 항상 빠지지 않는 서교동 우동맛집
이 좁은 골목에 옹기종기 모여있는 식당들이 홍대를 아우르는 맛집들이 꽤 있는것 같습니다
여기 우동에 대한 기대치가 너무 컸는지 맛은 평범합니다
에비텐우동은지국히 평범했고 김치우동도 그랬습니다
키즈네 우동의 짭짤한 유부가 꽤 흥미로웠고 자루우동은 그나마 맛있었습니다
우동면이 무제한으로 나온다고 들었는데 제가 마지막으로 오늘 무제한 우동면은 끝이 났네요
가성비는 좋지만 명성에 비해 살짝 아쉽습니다

방문추천 70%
친절도 중
청결 중

주차불가",22
"자루소바의 쫄깃하고 아아주 긴 면발이 인상적인 우동집.
방송엔 족타 방식으로 30분 반죽한다는 내용이 방영이 되었나 보다. 매장 한 쪽 벽에 방송 사진이 여러 장 붙어 있었다.
자루소바(8,000)를 주문했는데 차가운 우동은 10~15분 소요된다고 하셔서 허기를 채우려고 유부초밥(3,000)을 먼저 주문했다. 유부가 매우 달았고 깨가 송송 들어간 밥은 딱히 특별할 건 없었다. 우동집이라 밥 메뉴 구비 해 두려고 만든 정도의 수준.

자루소바는 15분정도 넘어서야 나왔다. 면발이 꽤 탱글했다. 쯔유는 꽤 묽었다. 그래서 면을 찍어먹는 느낌보다는 조금 담가 놓았다가 기다려서 먹어야 간이 적당히 배어들어 입맛에 맞았다. 찍어 먹으면 그냥 밀가루 면 맛만 나서 별로였다. 자루소바는 굳이(?) 유부초밥 한 개와 같이 나왔다.
일행이 먹은 냉우동(8,500)은 국물에서 소고기 맛이 지배적이었다. 자루소바보다 냉우동이 확실히 재료 가짓수 때문에 풍부한 맛이 있었다.

근처에서 우동을 먹고싶어 진다면 가볼 만 하다. 굳이 찾아서 재방문은 않겠지만, 이 날은 시장이 반찬이었던 지라 저렴한 가격으로 즐거이 먹었다.",22
"괜찮다와 별로 사이.

나는 자루 우동, 일행은 김치돈까스우동을 시켰다. 자루 우동은 정말 그냥 평범한 맛이다. 면 식감이 그렇~게 쫄깃하지는 않는다. 우리 동네 역전우동 면발이 더 탱글탱글한 듯 하다.

김치돈까스 우동. 이건 맛있다. 얼큰하고 칼칼한 게 내 스타일이었다. 돈까스는 뭐 아는 맛. 근데 이것도 자꾸 뺏어먹다보니 좀 짜서 계속 물을 찾게 된다.

점심에 가면 버섯밥과 유부초밥 중 택1을 서비스로 주신다. 유부초밥은 좀 달달한 편",22
"수제돈까스&새우튀김 우동

한끼 해결하기 부담없는 곳.
면 무한리필!
물통 개무거움 손목 나갈듯",22
"원래 가미우동을 주로 갔는데 요새 약간 맛이 바뀌었단 얘기도 있고해서 새로운 우동집을 찾다가 친구 얘기듣고 간 곳.
냉우동에 어묵튀김 올려주는건 처음 먹어봤는데 어묵이 고기?오징어?씹는거 같고 너무 맛있었다 ㅠㅠㅠ",22
"저녁에 가이세키 코스를 먹었다. 식사로 스키야키가 나오는 코스로 소바마키와 니기리 스시 2피스-> 사시미 모리아와세 -> 덴푸라->스키야키->디저트가 나온다.
소바마키도 맛있고, 이 날은 사시미 중에서 방어랑 전복찜이 맛있었다.
스키야키가 생각보다 괜찮았는데 특히 국물이 졸였을때 정말 맛있었다. 우동집답게 스키야키 후에 넣는 면이 제일 맛있었다. 마지막에 콩가루 아이스크림이 나오는데 이것도 별미다.
덴푸라 나올때 덴다시도 따로 나오고, 스키야키도 날달걀 소스 준비해주는 기본이 되어있는 곳이라 좋은데 초생강이 너무 잘게 찢어놔서 영 별로다. 기본 찬이나 제일 먼저 나오는 샐러드는 안주느니만 못한 퀄리티라 이런 부분만 좀 개선되면 좋겠다.",22
"진가와에서 가이세키 정식(1인 49,000원)을 먹었는데 솔직히 이 메뉴만 보면 비추이긴 한데.. 워낙 다른 메뉴가 맛있으니 맛있다!로…

전체적으로 룸이여서 마음에 들었고, 여기는 면이 진짜 쫄깃쫄깃하다. 개인적으로는 니꾸우동이 제일 맛있음ㅎㅎㅎ 가이세키 정식은 가성비는 떨어지나 누군가에게 대접하거나 대접받을 때 먹으면 좋다. 스시, 튀김은 다 별로. 스키야키는 맛있다! 근데 여기도 점점 맛이 떨어지고 있긴 하다. 처음 우동 먹었을 때의 그 감동으로 돌아왔으면 좋겠는데…..",22
"스키야키덮밥과 후토마끼를 먹었다.
맛있었는데
둘다 가격만큼이었다.

이 정도 가격이면
이 정도 맛은 있어야하지않을까.",22
스키야키 먹고 싶어서 찾아갓는데 저녁에만 판매하고 점심으로는 안 한다고 하시더라구요ㅜㅜ 그리고 생각보다 가격이 많이 비싸서 놀랏어요. 그래서 저는 스키야키동 먹구 친구는 우동 먹엇어요. 굉장히 고급스러운 분위기엿는데 맛 자체는 그냥 그랫던 거 같아요. 스키야키 보다는 불고기 덮밥을 먹는 느낌...저희가 갓을 땐 손님이 거의 없어서 더 프라이빗한 느낌이엇어요. 다음엔 저녁에 스키야키 먹어보려구요,22
"저녁에 갔는데 사시미종류는 가성비 안좋아보여서 스키야키랑 사바하코스시를 주문.
사바는 말랑한 스타일 괜찮은편. 스키야키는 양도많고 맛도 무난하게 좋았다. 고기랑 야채 추가 할때 알게된 꿀팁인데 추가를 하면 나베를 새걸로 가져다준다. 33000짜리를 18000에 추가주문 가능하다는 것. 샤브샤브집처럼 찔끔 나오는건줄 알았는데 우동포함해서 아예 새로 나오는 혜자였다.
이베리코 나베를 시켜도 새걸로 나온다길래 그걸로 주문. 숙주가 가득이고 야채를 별도로 준비해줘서 양은 이게 더 많았다. 이건 미소베이스. 적당히 먹고 2차가려고 했는데 양이 많아서 이걸로 끝. 추가해 먹는거라면 4명이서 먹어도 많은 양이다.
4.4짜리 코스부터는 콜키지프리 아니라면 병당2만원.",22
얼마 전 먹었던 후토마끼가 또 먹고 싶어서 생각난 김에 먹으러 가땅 여기는 면 요리가 유명하다고는 하는데 면이 너무 얇은게 내 스타일이 아니어서 그런지 그닥 또 먹고 싶지 않아서 정말 후토마끼만 시킴ㅋㅋㅋㅋ 또 먹어도 짱맛ㅠㅠ 그래도 뭔가 오마카세 먹을 때 맨 마지막에 만들어주는 후토마끼랑은 비교가 안댄당.. 뭔가 아쉽.... 그래도 이런저런 데로 대충 욕구 충족은 되는 정도ㅇㅇㅇ 후토마끼 이왕 드실거면 새우튀김 들어간걸로 추천스,22
"양이... 이럴수가 없어...

점심시간에 동생이랑 방문했고 나랑 동생을 제외한 모든 분들이 직장인같았다. 확실히 회사 많은 곳에 위치한 음식점이다. 평균적으로 높은 연령대만큼이나 가격도 비쌌다.

사케동과 냉우동을 시켰다.
사케동은 1.2만으로 적당한 가격이긴하다. 근데 양이 정말 적어도 너무 적어서 에게? 소리가 안 나올수가없었다... 기본으로 나오는 밥은 거의 반공기 수준이었다. 연어도 적당한 두께의 6점 정도가 다였다. 위에 알을 올려줬는데 이거때문에 비싼걸까... 맛이 기가막히면 양이 적어도 이해가 가겠으나 그렇진 않았다.

냉우동은 9천원으로 이 가게에서 자신있어 하는 메뉴인것같아서 시켰다. 냉모밀이랑은 또 달라서 확실히 괜찮게 먹었으나 간이 좀 쎄서 나중엔 짜다 느껴졌고 마찬가지로 양이 적어서 몇 젓가락 먹으니 사라졌다.

맛은 전체적으로 나쁘지 않았으나 양 때문에 실망하기는 오랜만이었다",22
"자루우동, 소바마끼, 새우크림고로게 주문! 역시 여름하면 냉우동, 냉우동하면 여름. 깔끔한 한식/일식이 땡길 때 진가와 을지로점이 위치한 건물 지하로 오면 안즈, 야마야, 한일관 등이 가지런히 자리하고 있다. 힙지로 거리의 정돈 되지 않은 멋과 비교하면 여기는 아주 깔끔하고 정갈한 식사를 할 수 있는 곳.

쯔유에 간 무와 와사비를 넣고 굵지도 얇지도 않은 매끈한 우동을 적셔먹는 예상 가능한 맛이지만 그래서 더 매력있다. 막 나온 따끈 바삭 달달한 크림고로게를 우동 한입에 곁들이면 그 질감과 온도차가 훌륭한 조화를 이룬다. 소바마끼는 여기서 처음 먹어봤는데 표고버섯의 식감과 향이 메밀과 잘 어울렸다. 오이 비애호가도 쉽게 먹을 수 있을정도로 얇게 채썰어 식감을 살린 오이는 별로 거슬리지 않더라. 다시 간다면 따끈한 우동도 먹어보고 싶다.",22
깔끔한 덮밥 맛은 중간,22
"조용한 곳에서 깔끔한 일식이 먹고싶다면 여기네요. 사케동 정식과 새우튀김 우동 정식을 먹었는데 연어는 입에서 살살 녹고, 튀김은 바삭하고 느끼하지 않은 깔끔한 맛이었어요. 우동은 일반 우동보다 면이 얇고 탱글탱글해서 맛있었어요. 테이블 사이마다 커튼이 있어서 옆 테이블에 방해되지 않아 좋았어요.
정식의 가격은 18000원에서 22000원대로 가격대가 높은 편이라 자주 가게되진 않을 것 같네요.
#아무리뷰",22
페럼타워에 있는 진가와! 점심에는 수제일반우동으로 유명해서 역삼점에 자주 갔었는데요 저녁은 어마어마하네요! 특히 까망베르치즈튀김은 집에서도 해먹어보고싶은 아주 완전 추천하는 요리랍니다!(두번을 더 시켜먹었어요!ㅎㅎ) 화요+토닉워터에 모든 안주가 잘 어울려서... 연말모임으로도 제격인 곳이에요!,22
맛이 없는건 아닌데 비싸다. 특히 주말에는 밥류 단품메뉴가 거의 없어서 더그렇다. 주중에 점심으로 가든지 회식으로 가서 먹으면 좋을법한 가격대. 소바는 너무 차가운 온도가 아니라 먹기 덜 부담스럽고 간도 세지 않아 괜찮았다.,22
"스키야끼정식 먹었는데 메뉴들이 대체로 맛있었어요
확실히 면류가 탱글탱글하니 맛좋은듯
스시도 나쁘지않고 소바마끼 맛있어요
스끼야끼는 뚝배기가 너무 두꺼운지 안끓어
야채를 푹 익히지 못해서 아쉽ㅜㅜ
담엔 면요리 단품먹으러갈래요",22
"옆에
안즈다니다가 참을수 없는 빡침을 선사하는 문지기 직원때문에.. 옮긴가게. 근데 여기가 메뉴 수준이
더 높다. 진작에 여기 올걸. 안즈같인 집은 망했으면 좋겠다는. 가성비
안나오는
안즈먹을바엔 이집 100배 추천",22
"맛있다!
면이야 당연하고 소바마끼나 튀김도 깔끔.",22
"8.2/10

역시 춥고 눈오는 날엔 냉우동이죠:) 이나니와만큼 면발이 탱글탱글해서 아주 맛있었어요. 서울에서 마음에 드는 우동집 중 하나예요.

자루우동정식 /
정식이 가격은 조금 세두 다양하게 먹을 수 있어 좋아요 기본 자루우동 외에도 덴푸라모듬, 스시, 소바마끼와 모찌리도후가 나옵니다. 우동은 소면만큼 얇은 스타일인데, 그래도 탱글탱글함은 잘 살아있어서 쯔유도 잘배고 전 마음에 들었어요. 양 적어보이는데 은근히 배불러요!

그 다음으로 마음에 든건 소바마끼. 요거 아주 물건입니당. 진가와에서 꼭 시켜야할 머스트인 것 같아요. 소바면과 계란, 오이, 우엉과 버섯이 조화롭게 이루어져요. 자칫 따로따로보면 심심할 수 있는 재료들이 만나서 이루어내는 시너지 효과가 엄청납니다. 매우 추천해요.

튀김류도 잘나와요. 고구마, 새우, 그리고 꽈리고추가 나오는데, 웬만한 튀김집보다도 괜찮은 것 같아요 바삭함도 잘 살아있고, 꽈리고추가 매운 킥을 더해주며 맛의 밸런스를 잡아줍니다.

14000원이라는 적지않은 가격을 내는데, 그 가격에 맞게 어느 사이드하나 허투루 내놓지않는게 보여서 마음에 들었습니다. 서비스도 고급우동집답게 매우 친절한 편이구요:) 추운날에 맞춰 따듯한 차를 내주시는것도 좋았어요.

정갈한 우동정식이 먹고싶을때 다시 찾게될 것 같아요. 그땐 무조건 소바마끼 추가!",22
"전 냉소면, 고마다래소면, 연어스테이크, 아이스크림 먹었는데 괜찮았어요

냉소면 판교현백에서 몇번 먹어봤는데 뭔가 계속 생각나는맛이고, 고마다래소면은 처음 먹어봤는데 고소하고 좋네요 진짜 소면 종류 면발은 여기만큼 맛있는데 못먹어본듯

사진은 못찍은게 음식 나오자마자 사진 찍는거 까먹고 먹는 바람에 ..... 사진이 연어 스테이크밖에 없네요 ㅠㅠ

소면 종류 강추합니다",22
"역삼동에 있는 진가와를 페럼타워에서 마주쳐서 방문해봄.
고등어회도 일품이고, 메밀을 사용한 소바마끼는 이집 시그니쳐로 봐도 되지 않을까 싶다.",22
"#증미역 인근 간술 가능한 #소바집

소바트럭 슬리퍼 반경에서 사시는분들은 가볍게 저녁드시러 오기 딱 좋을것 같아요. 막 와우 너무 맛있잖아!!! 는 아니지만 그래도 동네에서 이정도 소바를 맛볼수있다는건 훌륭한것 같습니다 ㅎㅎ

차돌숙주볶음이랑 소바 둘다 얼그레이 하이볼이랑 잘 어울려서 퇴근하고 술한잔 가볍게 하면서 안주 시켜서 먹기도 딱인것 같았어요.

대신 정말 이동네에 저녁 먹으면서 이렇게 간술 할곳이 많지 않은탓인지 혹은 여기가 자리가 많지않아서 그런건지 몰라도 웨이팅이 2~3팀 정도 있었습니다",22
진짜맛없음...,22
"근처에서 친구를 만나기로 했는데,
마침 날씨가 꽤 더워서
시원한 음식 먹으러 방문했어요.
가케소바, 자루소바, 타코야키 주문했습니다.

소바의 메밀면은 괜찮았어요.
찰기가 떨어지는 편은 아니라
메밀 함량이 높지는 않을 것 같은데,
그만큼 무난하게 먹을 수 있었어요.

다만, 쯔유가 다소 심심한 편이라
깊이가 부족한 느낌이었습니다.
특히 자루소바는 다 먹어갈 때쯤
메밀면 맛만 느껴져서 물리는 느낌이었어요.

타코야키의 경우, 소스는 괜찮았지만
문어가 적게 들어가서 밀가루의 식감만...

집 근처에 있다면, 소바가 먹고 싶을 때
종종 들리기에 괜찮은 정도라 생각해서
[괜찮다]로 정했습니다.",22
"소바를 별로 맛있게 먹어보지 못한 내가
먹어본 소바중에 가장 맛있었다.

대부분의 일식점에서 파는 소바에서는
일반적으로 시중에 파는 레토르트맛이 강해
지금껏 맛있는 소바를 먹어보지 못했지만

소바트럭의 소바는 레토르트 맛이 아니었다.

또한 덮밥(이름 기억이 안남)도 굉장히 맛있었다.",22
"[⭐️⭐️⭐️] 3.5/ 재방문 의사 50%

작년에 한창 운동 끝내고 자주 가서 먹었던 곳.
(이렇게 운동으로 뺀 살 다시 먹어서 찌우고 ..? ㅎ)

첫 방문 때는 부타동 주문해서 이번엔 가츠동 주문!
타꼬야끼도 주문하였는데 살짝 늦게 나옴 (모든 메뉴가 나오기 까지 시간이 좀 걸리는 편.)
잘못 만들어진 타꼬야끼는 잘 익지 않아서 밀가루 맛이 나는데 이건 전혀 그렇지 않음. 한 번에 네 개 순삭...

재방문 의사 50%이라고 적었지만, 이 근처에 사는 분이라면 한 번쯤 가볼 만한 곳이다!

가츠동: 8,000
타꼬야끼: 4,000

- 2018.09.15",22
"오랜만에 진짜 만족하는 라멘집을 찾은 것 같아서 기분이 좋았습니다 대부분 어센틱한 라멘집은 돈코츠라멘을 하는데 여긴 쇼유, 시오라멘을 취급합니다

쇼유라멘만 두번 먹어봤는데 진짜 쇼유라멘은 왜 유행을 안하는 건지 야속하단 생각이 들 정도예요

살짝 달착지근 하면서도 기름진 육수가 너무 맛있었습니다

가게 청결하고 직원분들 너무 친절합니다
여의도 백화점 지하에 위치해 있습니다",22
평범한 라멘 가게ㅎㅎ 위치가 구석이라 찾기가 좀 어려울 수도 있다! 소유라멘을 먹었는데 해산물 향이 많이 난다. 닭고기 베이스의 라멘이 좀 더 입맛에 맞았을것 같다! 가라아게도 금방 나와서 괜찮았다ㅎㅎ 하지만 다시 갈 것 같진 않다,22
"여의도에서 꽤나 괜찮은 라멘집. 점심에는 항상 웨이팅이 엄청 길다. 소유라멘을 중점적으로 하는 곳이고, 일반 맑은 라멘이랑 진한 파이탄 라멘이 있다.

소유라멘, 시오라멘, 아카라멘(10,000원)
파이탄소유, 파이탄시오, 파이탄아카(12,000원)

진한 라멘을 좋아하는 편인데 이와타는 파이탄라멘보다는 일반 라멘이 훨씬 맛있다. 그야말로 깔끔한데 깊은 맛이랄까? 파이탄은 2% 부족한 느낌이다. 명란마요밥도 일품이니 꼭 먹어볼 것!",22
"나름 평범한 맛.
파이탄소유보다는 일반 소유라멘이 훨씬 맛있었다.
파이탄은 뭐랄까 이도저도 아닌듯한 맛이랄까..
소유라멘만 보고 오기에 괜찮은 곳.
특히 여의도물가를 보면 이 가격대에 라면만 보고 오기에는 아쉽다.
맥주만큼은 배신하지 않았다.
소유라멘은 적당한 간에 감칠맛이 은근 도는 그런 맛이였다.
가성비를 따지자면 내돈주고는 굳이 찾아서 먹을만한 곳은 아님",22
"여의도역 이와타

쇼유라멘이 깔끔하고 맛있었어요 아카라멘도 자극적이게 매운맛이라기 보다는 깔끔하고 개운하게 매운맛이라 좋았어요",22
"맛은 괜찮은데, 알바 분이 실수가 많네요..",22
"딱히..?

특미라멘, 0.85만원. 국물이 깊고 진한지 모르겠다. 차슈는 맛있다.",22
"키와마루아지에 방문했습니다

돼지등뼈와 사골 육수로 만든 돈코츠라멘인
미라멘과 특미라멘이 있고 닭육수를 사용한 담백하고
칼칼한 극라멘도 있어요

저는 차슈가 3장 들어간 특미 라멘으로 시켰습니다
물론 차슈 추가 아지타마고 추가 ㅎ.ㅎ.ㅎ.

채썬 버섯과 멘야 등으로 식감이 좋고 위에 마늘기름이 얹어져
향도 좋았어요
해장 라멘으로 강추!",22
"키와마루아지 (성균관대점)
-특미라멘 8.5+차슈 추가 1.5= 10,000
-특 차슈동 9.5

그래도 맛있게 먹었다. 특히 특미라멘에 밥 말아 먹으니 굿. 마늘도 더 넣고. 근데 좀 짜긴 한데 괜츈! 츠케멘 궁금.

- 공깃밥 무료
- 48시간 직접 육수 만듦
- 음식이 되게 빨리 나옴
- 매장상태는 좀 덜 위생적
- 친절하진 않음
- 간이 셈
- 사이드 메뉴 없음(교자, 가라아게)",22
"일본의 라멘을 먹는데, 홍콩에서 자주 먹었던 국수의 향이 강하게 느껴집니다 라멘도 일본에선 중화요리로 분류되는 까닭인지 중국 향신료 냄새가 강하게 나요

가격이 저렴한 편인데 비해 닭고기도 든든하게 들어 있습니다 옛날엔 사장님이 s클래스 타고 와서 주방을 지켰는데 요즘엔 관리만 하는 것 같아요

예전에 비해 신맛이 좀 강해진것 같은건 아쉽습니다",22
"만족도 ☆☆☆

차슈동 8,500원
쯔케멘 8,500원


차슈동은 먹기 불편했으며 내취향은 아니었다 조금 느끼했다
같이 준 국물은 아주 진했다

쯔케멘은 맛있었다 적당한 간에 심심하지 않은 국물이 좋았다",22
"키와마루아지 다녀옴
여긴 차슈 맛집이라고 봐도 되는데
차슈는 원래 중국식 바베큐이다 꼬챙이에 꿰어서 화덕에 구운 건데 중국식 답게 각종 향신료가 많이 들어감
때문에 오리지널 차슈는 먹었을때 향신료 향이 많이 나는데, 연남동에서 먹는 오향족발이랑 비슷하다고 보면 될 것 같다

숱한 라멘집 많이 다녀봤지만 여기만큼 오리지널 차슈를 잘 재현한 곳은 못본 것 같음 날씨가 추워서 돈코츠라멘 먹었지만 개인적으로는 차슈동을 추천한다

주차 3/5 (성대 정문 공영주차장 이용)
대중교통 3/5
가성비 3/5
혼밥 4/5",22
"차슈추가, 진하게, 가타. 이걸 쓰는데도 너무 먹고싶을정도로 진짜 맛있는곳. 꼬들면을 좋아한다면 가타면으로 먹으면 좋을것같다. 좌석이 좁아서 웨이팅이 있는곳이긴한데 라멘을 먹으면서 기다림에 지친것까지 다 씻겨 나가는 느낌이다. 충분히 기다릴만한곳!",22
